Date,VIX Index,MOVE Index,MXWD Index,SBWGU Index,SPGSCI Index,.TED G Index,KOSPI2 Index,SPX Index,SX5E Index,NKY Index,UKX Index,HSI Index,MXWO000V Index,MXWOMOM Index,MXUS000V Index,MXUSMMT Index,MXUSQU Index,MXUSMVOL Index,DXY Curncy,GOLDLNPM Index,USYC2Y10 Index
2004-01-12,16.82,100.21,256.78,614.2278,276.0501,25.4075,111.1,1127.23,2793.88,10965.05,4449.6,13352.22,1700.1,606.47,1329.3,635.61,701.58,963.93,85.56,425.25,243.63
2004-01-13,18.04,97.54,256,614.8617,271.0611,24.3741,110.71,1121.22,2801.97,10849.68,4440.1,13396.65,1695.1,604.17,1322.33,631.72,698.56,960.64,85.51,425.5,242.251
2004-01-14,16.75,100.83,257.09,612.6225,270.22,25.3973,110.98,1130.52,2829.44,10863,4461.4,13320.88,1703.3,607.68,1334.13,637.79,703.96,968.66,86.12,419.5,237.094
2004-01-15,15.56,103.64,256.26,610.89,261.0676,25.3993,110.34,1132.05,2840.8,10665.15,4456.1,13249.81,1700.7,605.61,1336.25,639.15,705.21,968.44,86.57,412.5,232.838
2004-01-16,15,104.53,256.94,604.5362,268.5144,24.3867,110.63,1139.83,2865.96,10857.2,4487.9,13167.76,1704,609.64,1344.85,648.35,705.95,971.98,87.73,408.4,236.218
2004-01-19,15,104.53,257.29,602.8012,268.5144,24.3888,111.96,1139.83,2879.94,11036.33,4518.1,13253.31,1705.5,611.16,1344.85,648.35,705.95,971.98,87.96,406.6,236.218
2004-01-20,15.21,102.73,258.53,607.5432,274.7404,25.4116,112.63,1138.77,2859.58,11103.1,4499.3,13570.43,1712.4,612.19,1345.09,646.61,705.09,970.26,86.62,409.25,239.546
2004-01-21,14.34,103.43,260.09,609.7181,273.3769,24.3762,112.63,1147.62,2873.86,11002.39,4511.2,13750.58,1727.6,614.29,1359.13,648.92,710.42,980.65,86.34,407.6,238.132
2004-01-22,14.71,105.73,260.52,613.2606,272.5894,25.3993,112.63,1143.94,2891.84,11000.7,4476.8,13750.58,1729.8,615.58,1355.54,645.45,709.3,982.61,85.82,409.25,235.397
2004-01-23,14.84,112.22,259.96,613.1099,272.5544,24.3846,112.63,1141.55,2892.54,11069.01,4460.8,13750.58,1725,615.53,1349.97,642.75,709.54,982.25,86.56,409,240.869
2004-01-26,14.55,114.44,260.51,608.6638,267.9305,22.3449,113.68,1155.37,2874.47,10972.6,4445.5,13727.27,1726.9,615.38,1364.89,651.06,717.73,991.89,87.25,408.2,243.893
2004-01-27,15.35,111.6,259.83,611.4631,266.2315,21.3104,113.02,1144.05,2884.25,10928.03,4447,13761.88,1721.7,612.98,1354.16,644.37,712.14,985.79,86.25,405.7,243.79
2004-01-28,16.78,116.53,257.59,610.2566,263.7741,19.27,112.59,1128.48,2896.78,10852.47,4468.1,13431.78,1710.7,604.13,1336.81,632.8,704.72,975.06,86.97,411,237.602
2004-01-29,17.14,124.93,255.61,602.5799,259.6715,20.3974,111.66,1134.12,2860.08,10779.44,4411.5,13334.01,1697.3,599.06,1341.01,630.24,711.12,981.4,87.58,405.7,238.346
2004-01-30,16.63,116.75,255.2,605.2825,260.088,22.3216,110.89,1131.13,2839.13,10783.61,4390.7,13289.37,1693.2,601.57,1336.92,632.82,707.64,979.8,87.2,399.75,231.365
2004-02-02,17.11,116.21,255.96,606.286,266.5418,21.3029,111.68,1135.26,2853.9,10776.73,4381.4,12999.98,1698.3,601.31,1340.23,632.02,710.21,985.78,87.44,398.35,234.167
2004-02-03,17.34,116.4,256.47,609.8461,263.8017,20.2677,109.61,1136.03,2841.26,10641.92,4390.6,13090.01,1699.2,601.34,1337.33,632.5,711.65,986.84,86.81,401.45,234.524
2004-02-04,17.87,120.71,254.25,609.0073,259.5304,21.2914,108.96,1126.53,2819.92,10447.25,4398.5,13086.73,1686,592.93,1327.91,621.82,710.34,983.27,86.83,399.25,235.387
2004-02-05,17.71,125.73,254.89,611.1082,259.5173,20.2724,109.77,1128.59,2816.34,10464.6,4384.4,13030.94,1691.2,595.17,1331.31,623,710.93,982.5,86.87,399.55,233.621
2004-02-06,16,115.11,258.02,614.8702,256.6276,21.3006,111.16,1142.76,2833.63,10460.92,4402.7,13309.6,1709,605.42,1343.7,636.13,717.33,992.49,86.02,404.25,233.13
2004-02-09,16.39,107.43,258.64,614.2832,258.343,20.2818,113.18,1139.81,2870.98,10402.61,4434.4,13576.68,1713,605.22,1341.11,634.05,716.26,989.78,86,405.95,231.554
2004-02-10,15.94,107.42,259.56,614.7318,262.1508,19.2462,113.46,1145.54,2880.94,10365.4,4404.9,13515.66,1718.2,606.6,1347.21,636.49,720.61,995.15,85.84,408.55,230.667
2004-02-11,15.39,95.62,261.13,615.1813,262.9016,21.2914,114.92,1157.76,2890.8,10365.4,4396,13524.76,1732.6,612.74,1365.77,645.7,726.21,1000.86,85.09,405.75,232.298
2004-02-12,15.31,96.34,261.67,619.3299,264.3783,21.5029,115.2,1152.11,2896.25,10459.26,4377.7,13625.13,1735.6,614.51,1359.91,642.15,723.51,996.26,85.29,411.6,234.497
2004-02-13,15.58,96.33,260.88,618.9635,267.4781,21.3239,115.75,1145.81,2860.88,10557.69,4412,13739.8,1730.5,613.36,1353.92,637.13,720.46,991.89,85.55,416,237.451
2004-02-16,15.58,96.33,261.11,618.9783,267.4781,21.3261,115.63,1145.81,2877.39,10548.72,4408.1,13831.53,1733.3,614.08,1353.92,637.13,720.46,991.89,85.38,411.7,237.451
2004-02-17,15.4,93.61,263.63,619.5363,269.7693,21.3284,116.03,1156.99,2895.38,10701.13,4461.5,13815.44,1748.2,620.65,1365.25,644.7,724.76,999.2,84.97,414.5,237.204
2004-02-18,15.59,92.63,262.8,619.0983,268.3139,19.27,114.87,1151.82,2897.59,10676.81,4442.9,13928.38,1742.3,618.23,1358.32,643.21,721.47,995.03,85.94,414.5,236.969
2004-02-19,15.8,91.65,261.98,613.0615,268.818,19.2724,115.65,1147.06,2932.95,10753.8,4515.6,13867.22,1739.6,614.34,1355.68,639.01,719.44,994.13,85.86,409.8,238.057
2004-02-20,16.04,92.83,259.93,607.6251,266.2109,19.2794,115.03,1144.11,2904.36,10720.69,4515,13868.37,1725.2,608.8,1350.52,635.61,719.22,992.55,87.24,405.25,238.446
2004-02-23,16.29,91.04,259.81,608.5607,267.1963,18.2606,115.05,1141,2907.46,10868.96,4524.3,13765.07,1729.4,607.13,1352.63,629.97,717.99,991.57,86.91,399.5,237.89
2004-02-24,15.9,90.94,259.1,612.6056,269.0038,17.2248,113.32,1139.09,2866.04,10644.13,4496.8,13756.41,1723.2,604.77,1347.86,628.63,717.77,990.96,86.15,402.25,238.873
2004-02-25,14.93,92.36,259.07,609.3628,274.3102,16.2057,113.63,1143.67,2872.48,10658.73,4507.5,13599.47,1722.4,604.91,1353.51,634.56,718.56,993.91,87.25,400.25,240.047
2004-02-26,14.83,93.2,258.78,604.3667,275.694,17.2297,113.44,1144.91,2883.54,10815.29,4515.9,13674.64,1719.8,607.71,1354.75,638.29,718.1,994.72,87.67,393.25,235.593
2004-02-27,14.55,90.14,259.51,606.2123,278.6556,18.2582,115.92,1144.94,2893.18,11041.92,4492.2,13907.03,1726.7,613,1357.44,640.81,717.99,997.75,87.31,395.85,232.438
2004-03-01,14.44,90.14,262.58,606.8745,282.9823,17.2395,115.92,1155.96,2918.56,11271.12,4537,13918.65,1745.8,623.03,1369.72,649.06,724.12,1006.86,87.52,400,232.393
2004-03-02,14.86,96.08,261.21,600.2361,280.9252,16.2032,118.07,1149.1,2946.62,11361.51,4540.1,13731.35,1737.4,619.29,1364.11,644.12,719.43,1000.46,88.9,395.75,232.513
2004-03-03,14.55,104.37,259.8,595.1021,274.253,17.2272,117.57,1151.04,2926.79,11351.92,4525.1,13454.09,1729.6,618.52,1367.01,643.71,721.12,1003.73,88.94,390.5,232.967
2004-03-04,14.4,100.23,260.99,596.1985,277.7914,16.2082,119.28,1154.88,2952.61,11401.79,4559.1,13451.56,1736.3,621.29,1369.15,648.02,721.39,1004.8,89.14,392,231.23
2004-03-05,14.48,92.3,262.91,604.1071,279.8522,17.237,118.88,1156.87,2945.63,11537.29,4547.1,13454.76,1751.7,626.44,1376.08,650.85,723.44,1011.99,88.17,399.25,228.777
2004-03-08,15.79,91.58,261.32,602.8682,274.7056,17.2606,118.1,1147.21,2959.71,11502.86,4553.8,13573.54,1743.2,620.72,1367.28,642.9,718.85,1008.16,87.9,399.85,226.851
2004-03-09,16.6,93.3,260.3,606.3398,273.1042,16.2248,116.82,1140.58,2923.05,11532.04,4542,13397.25,1736.4,619.3,1358.56,637.45,716.23,1004.15,88.43,401.5,223.635
2004-03-10,18.67,95.49,256.33,601.5522,272.1516,16.2272,114.74,1123.89,2922.68,11433.24,4545.3,13214.2,1709.8,609.87,1336.24,626.88,708.79,993.78,88.95,400.25,222.08
2004-03-11,20.67,99.85,251.99,603.0804,277.4204,17.251,113.87,1106.78,2834.02,11297.04,4445.2,13024.06,1679.7,602.67,1313.98,617.95,697.14,979.29,88.51,398.45,224.404
2004-03-12,18.3,97.75,253.05,601.3109,274.3719,16.237,111.23,1120.57,2834.03,11162.75,4467.4,12932.23,1686.3,605.84,1329.66,628.17,703.14,987.57,89.12,398,225.385
2004-03-15,21.13,96.41,250.26,602.8038,281.3413,17.2606,111.63,1104.49,2756.13,11317.9,4412.9,12919.41,1669.4,602.19,1312.63,616.57,694.54,979.74,88.81,398.1,223.476
2004-03-16,20.34,95.02,252.48,608.4589,281.8188,16.2248,111.49,1110.7,2773.18,11242.29,4428.9,12932.62,1685.4,607.28,1320.65,620.24,697.85,984.32,88.59,402.5,220.322
2004-03-17,18.11,96.32,254.9,606.7171,286.8468,18.27,114.55,1123.75,2821.8,11436.86,4456.8,12975.72,1702.1,616.84,1336.94,631.38,702.66,993.87,88.66,402.75,220.876
2004-03-18,18.53,97.6,255.31,613.555,286.184,18.2724,114.55,1122.32,2761.66,11484.28,4397.9,12816.19,1705.2,619.36,1336.85,628.99,702.35,994.16,87.64,410.75,223.257
2004-03-19,19.15,97.6,253.78,611.6762,286.2907,18.2794,116.02,1109.78,2769.86,11418.51,4417.7,12790.58,1694.3,614.66,1322.92,620.87,695.49,985.18,88.13,412,225.576
2004-03-22,21.58,97.6,250.4,613.6874,285.0587,18.2818,113.31,1095.4,2712.11,11318.51,4333.8,12550.91,1670.7,606.92,1303.5,610.8,688.05,975.6,87.81,417.65,223.155
2004-03-23,20.67,96.7,249.97,612.4103,286.2329,17.2462,113.72,1093.95,2713.68,11281.09,4318.5,12588.36,1669.8,607.85,1302.49,610.52,687.94,976.46,87.85,416.25,222.618
2004-03-24,19.81,96.7,249.3,611.6814,283.7858,18.27,113.18,1091.33,2702.05,11364.99,4309.4,12678.13,1663.1,611.42,1295.38,611.06,685.87,970.59,88.89,415.25,224.636
2004-03-25,17.88,97.4,252.48,611.0055,276.6023,18.2724,112.16,1109.19,2752.43,11530.91,4373.6,12520.21,1682.8,622.08,1312.45,626.72,695.56,979.67,88.9,416.1,226.068
2004-03-26,17.33,105.3,252.6,607.8869,278.064,17.2582,113.64,1108.06,2763.75,11770.65,4357.5,12483.24,1683.7,624.23,1313.46,626.17,694.94,979.9,88.89,421.5,225.2
2004-03-29,16.5,101.74,255.7,607.7363,276.9118,17.2606,115.1,1122.47,2797.68,11718.24,4406.7,12427.34,1703.2,629.79,1328.78,635,702.82,989.88,88.63,421.25,227.654
2004-03-30,16.28,102,256.55,608.7561,283.3432,16.2248,114.98,1127,2791.58,11693.68,4412.8,12641.39,1709.7,631.12,1335.48,638.05,704.52,995.51,88.43,420,227.35
2004-03-31,16.74,105.92,257.43,614.9222,282.1227,17.2486,115.98,1126.21,2787.49,11715.39,4385.7,12681.67,1715.6,635.14,1335.78,636.95,705.23,997.13,87.61,423.7,226.22
2004-04-01,16.65,112.4,259.67,616.5807,276.7797,18.2724,116.34,1132.17,2819.7,11683.42,4410.7,12676.25,1729.8,640.55,1342.74,642.52,707.63,1001.59,87.21,427.25,225.393
2004-04-02,15.64,112.16,260.84,606.8914,275.9965,17.2582,116.35,1141.81,2885.08,11815.95,4465.6,12731.76,1732.5,641.75,1346.57,649.11,714.06,1001.57,88.51,419,229.242
2004-04-05,14.97,115.96,261.79,600.9987,275.0794,21.2818,116.35,1150.57,2905.88,11958.32,4480.7,12731.76,1738.3,642.78,1356.39,653.36,719.95,1006.16,89.22,417.7,230.974
2004-04-06,15.32,103.08,261.52,601.0579,278.4203,21.2677,119.57,1148.16,2865.03,12079.7,4472.8,12886.97,1739.2,642.46,1355.64,649.46,719.1,1005.31,88.62,418.5,231.314
2004-04-07,15.76,117.34,261.37,606.0947,283.9481,21.27,120.05,1140.53,2851.83,12019.62,4468.7,12920.05,1736,642.2,1346.23,643.51,714.85,1001.76,88.27,419,231.542
2004-04-08,16.26,115.5,261.06,602.8661,288.217,21.2794,121.04,1139.32,2858.92,12092.59,4489.7,12909.37,1734.1,642.03,1345.29,644.52,713.73,999.26,89.02,419.5,233.584
2004-04-09,16.26,115.5,260.64,603.0189,288.217,21.2818,119.27,1139.32,2858.92,11897.51,4489.7,12909.37,1732,640.08,1345.29,644.52,713.73,999.26,88.97,419.5,233.584
2004-04-12,15.28,112.14,261.63,602.0122,290.1607,21.2841,120.99,1145.2,2858.92,12042.7,4489.7,12909.37,1737.1,643.15,1350.78,646.35,717.51,999.59,88.95,419.5,235.046
2004-04-13,17.26,113.12,259,594.8557,285.2277,20.2462,120.65,1129.44,2889.91,12127.82,4515.8,13031.81,1718.1,637.72,1329.2,634.77,711.12,987.75,89.8,407.9,235.046
2004-04-14,15.62,115.3,256.91,590.6994,285.9379,19.4152,120.59,1128.17,2856.61,12098.18,4485.4,12669.86,1701.9,631.38,1324.02,630.65,715.53,985.94,90.24,397.75,228.923
2004-04-15,15.74,117.57,256.42,591.0596,287.0502,21.251,120.59,1128.84,2854.53,11800.4,4505.5,12479.26,1699.2,627.82,1325.42,627.37,719.49,987.87,90.06,398.25,234.166
2004-04-16,14.94,117.46,258.23,595.3668,286.505,22.2794,117.97,1134.61,2866.95,11824.56,4537.3,12458.38,1715.6,632.6,1336.67,629.73,722.24,995.11,89.94,400.85,234.617
2004-04-19,15.42,115.09,258.28,594.7834,285.234,21.1986,118.49,1135.82,2859.24,11764.21,4546.2,12450,1712.6,630.71,1335.15,632.23,723.5,994.9,89.8,403.1,234.462
2004-04-20,16.67,118.35,256.41,591.4925,283.8228,16.1383,120.6,1118.15,2878.8,11952.26,4569,12394.37,1702.2,625.79,1317.08,619.85,714.59,980.3,90.49,396.85,229.926
2004-04-21,15.6,117.79,255.66,588.1194,278.391,19.0376,121.93,1124.09,2855.46,11944.3,4539.9,12227.3,1696.6,625.55,1322.94,625.37,718.62,985.59,91.12,392.75,225.728
2004-04-22,14.61,113.14,257.77,587.7789,282.8642,22.2297,120.76,1139.93,2877.65,11980.1,4571.8,12167.7,1713,633.9,1343.16,639.22,727.34,999.38,90.82,392.3,226.75
2004-04-23,14.01,114.68,258.38,587.2399,281.2144,20.1944,122.44,1140.6,2894.18,12120.66,4569.95,12383.94,1711.9,630.52,1338.12,638.74,729.36,994.7,91.08,394.5,224.361
2004-04-26,14.77,114.21,258.27,589.2597,284.8737,21.2183,120.3,1135.53,2886.05,12163.89,4571.85,12132.68,1713.7,629.42,1335.74,636.46,726.31,993.78,90.62,397,221.024
2004-04-27,15.07,119.97,258.3,588.8479,289.1986,20.1816,119.7,1138.11,2884.82,12044.88,4575.7,12154.91,1716.6,629.6,1339.99,634.92,729.24,997.36,90.41,396.25,224.282
2004-04-28,16.29,120.24,254.43,586.4274,288.0208,19.1626,117.48,1122.41,2836.67,12004.29,4524.5,12165.31,1694.3,621.83,1322.24,623.49,721.3,986.27,91.17,392.25,224.942
2004-04-29,16.6,121.55,252.83,587.8001,288.7322,21.0617,114.01,1113.89,2806.37,12004.29,4519.5,12005.58,1684.6,617.28,1312.38,613.95,718.67,982.89,90.57,386,224.82
2004-04-30,17.19,122.93,250.93,588.5781,289.5122,22.2157,112.4,1107.31,2787.48,11761.79,4489.7,11942.96,1675.7,612.82,1308.01,608.38,716.05,980.33,90.48,388.5,219.284
2004-05-03,16.62,123.06,252.31,588.0775,294.9385,21.197,112.84,1117.49,2806.46,11761.79,4489.7,11950.62,1686.1,616.97,1321.07,613.56,722.85,990.85,90.76,388.5,219.282
2004-05-04,16.55,119.98,254.22,592.0469,300.8492,18.1165,112.92,1119.55,2799.71,11761.79,4547.2,12098.3,1698.2,620.2,1324.91,616.47,721.48,988.27,89.81,391.25,224.8
2004-05-05,15.77,132.99,255.27,594.6159,303.2353,20.1626,112.92,1121.53,2823.37,11761.79,4569.5,11950.46,1705,623.87,1326.36,618.51,723.59,990.07,89.32,392.55,225.761
2004-05-06,17.05,137.81,252.25,591.4447,301.5562,19.1436,108.97,1113.99,2765.74,11571.34,4516.2,12010.31,1685.1,614.9,1317.02,612.24,720.93,985.94,89.89,387.5,222.334
2004-05-07,18.13,122.89,248.3,581.8181,303.8576,14.022,109.38,1098.7,2756.85,11438.82,4498.4,11910.76,1652.6,601.33,1292.25,602.43,713.91,969.81,91.13,380.8,214.616
2004-05-10,19.77,109.75,242.33,577.7676,296.2771,20.0467,102.94,1087.12,2684.96,10884.7,4395.2,11485.5,1612.1,581.96,1273.21,593.63,707.67,958.32,91.56,375,220.489
2004-05-11,18.57,106.33,244.01,576.333,301.9376,20.029,102.73,1095.45,2721.08,10907.18,4454.7,11508.09,1622.4,587.37,1281.33,601.99,709.27,962.3,91.66,375.25,217.966
2004-05-12,18.14,108.8,244.97,578.8278,304.7947,22.0757,106.05,1097.28,2680.1,11153.58,4412.9,11528.18,1630.6,592.13,1286.68,600.18,708.54,964.05,91.29,382.2,222.122
2004-05-13,18.86,114.53,244.21,575.0664,306.0698,26.1436,102.14,1096.44,2712.5,10825.1,4453.8,11396.94,1627.2,590.5,1285.79,600.61,706.8,964,91.96,375.15,220.439
2004-05-14,18.47,114.53,243.45,576.3225,305.6112,28.173,99.11,1095.7,2694.92,10849.63,4441.8,11276.86,1627.1,590.2,1288.84,598.45,706.96,968.71,91.66,376.5,223.351
2004-05-17,19.96,112.43,240.81,581.759,305.6051,26.9673,94.05,1084.1,2659.85,10505.05,4403,10967.65,1610.8,581.91,1274.72,589.86,701.14,960.56,91,382.95,222.46
2004-05-18,19.33,109.96,242.59,579.778,300.102,22.029,96.09,1091.49,2675.75,10711.09,4414.4,11072.39,1620.5,586.6,1283.64,595.89,704.9,965.29,91.25,377.7,220.973
2004-05-19,18.93,109.49,245.39,583.1958,308.4373,24.0538,100.92,1088.68,2729.52,10967.74,4471.8,11469.41,1637.1,595.11,1280.8,595.46,701.37,959.58,90.53,380.75,220.648
2004-05-20,18.67,108.29,243.97,580.8381,303.7794,26.0785,99.66,1089.19,2708.55,10862.04,4428.7,11339.62,1629,592.47,1281.73,595.02,702.08,960.85,91.03,379.5,220.474
2004-05-21,18.49,107.77,245.89,584.8712,300.1887,26.087,102.13,1093.56,2697.46,11070.25,4431.4,11576.01,1641.9,599.09,1287.55,598.89,703.7,964.76,90.49,385.3,220.835
2004-05-24,18.08,103.1,246.28,582.6555,310.8826,26.0683,103.68,1095.41,2716.07,11101.64,4428.9,11662.97,1645.1,602.46,1290.48,600.45,701,966.16,90.55,384,220.817
2004-05-25,15.96,103.59,248.64,586.9817,307.8806,21.9628,101.64,1113.05,2699.36,10962.93,4418,11692.56,1662.9,607.77,1310.31,614.48,711.92,980.02,89.84,388.9,219.027
2004-05-26,15.97,107.18,249.92,588.7297,306.3285,22.9659,101.64,1114.94,2729.62,11152.09,4438.3,11692.56,1670.5,610.8,1311.75,618.4,712.16,982.51,89.79,389.65,221.412
2004-05-27,15.28,104.78,252.62,595.2598,300.0778,24.9911,104.09,1121.28,2752.02,11166.03,4453.6,11983.9,1686.3,616.08,1316.89,622.21,717.72,988.07,88.67,393.6,214.089
2004-05-28,15.5,106.12,252.17,593.1071,301.4126,25.5033,105.82,1120.68,2736.83,11309.57,4430.7,12116.87,1682.5,618.04,1315.36,622.72,716.49,987.62,88.9,393.25,211.023
2004-05-31,15.5,106.12,252.28,593.1806,301.4126,25.5064,104.14,1120.68,2749.62,11236.37,4430.7,12198.24,1684,618.11,1315.36,622.72,716.49,987.62,88.9,393.25,211.243
2004-06-01,16.3,108.71,252.06,593.174,315.6003,21.5888,105.74,1121.2,2713.29,11296.76,4422.7,12105.55,1682.8,620.29,1316,626.63,718.2,987.74,88.88,397.2,210.858
2004-06-02,16.08,121.5,252.77,593.5691,303.9732,18.0826,104.06,1124.99,2730.15,11242.34,4422.8,12201.75,1690.5,619.98,1321.27,627.83,721.01,992.41,88.84,394.85,209.795
2004-06-03,17.03,116.66,250.88,591.5618,298.6588,20.0863,99.51,1116.64,2736.72,11027.05,4435.4,11929.93,1680.7,614.27,1311.81,622.69,717.65,986.99,88.95,390.35,210.509
2004-06-04,16.78,102.33,252.23,590.2591,294.5786,18.4136,100.95,1122.5,2767.87,11128.05,4454.4,12022.64,1689.8,615.26,1318.32,623.78,719.03,990.94,88.54,388.3,208.513
2004-06-07,15.39,96.02,256.76,594.1675,295.2394,20.0229,105.02,1140.42,2799.81,11439.92,4491.6,12326.85,1717.7,629.1,1337.92,633.5,728.17,1002.95,88.25,393.6,210.228
2004-06-08,15.01,97.12,256.99,593.4667,288.9688,15.8984,104.73,1142.18,2800.36,11521.93,4504.8,12344.16,1717.5,629.67,1337.6,633.13,730.81,1002.82,88.51,392.35,207.16
2004-06-09,15.39,97.68,254.33,589.1626,289.4991,16.6325,102.59,1131.33,2787.39,11449.74,4489.5,12339.94,1701.1,622.25,1326.74,625.11,724.84,994.21,89.73,386.85,203.864
2004-06-10,15.04,98.71,255.16,588.8651,292.2033,19.7416,100.58,1136.47,2800.18,11575.97,4486.1,12422.87,1709.8,624.32,1334.26,627.57,727.26,997.5,89.25,384.95,199.709
2004-06-11,15.04,98.71,254.16,585.2779,292.2033,23.8598,96.39,1136.47,2797.05,11526.82,4484,12396.39,1703.8,622.89,1334.26,627.57,727.26,997.5,90.01,384.85,199.272
2004-06-14,16.07,103.86,251.71,584.4455,289.3312,17.8276,94.9,1125.29,2759.27,11491.66,4433.2,12076.57,1688.4,616.9,1320.2,621.15,722.87,988.09,89.94,385.1,194.133
2004-06-15,15.05,101.1,253.16,588.3442,287.0998,23.7551,96.78,1132.01,2785.68,11387.7,4458.6,12050.69,1698.4,619.17,1327.92,624.43,726.84,993.95,89.09,386.5,193.422
2004-06-16,14.79,101.79,254.1,586.1005,289.2809,25.2168,96.84,1133.56,2807.15,11641.72,4491.1,12161.78,1706.6,623.83,1331.81,627.22,726.89,996.78,90.04,385.25,192.865
2004-06-17,15.15,101.33,254.37,587.5271,295.8877,29.907,98.02,1132.05,2807.16,11607.9,4493.3,12082.86,1710.6,625.27,1333.79,627.84,726.44,997.63,89.6,386.1,191.829
2004-06-18,14.99,99.12,255.14,591.6088,296.0853,28.8999,95.74,1135.02,2822.06,11382.08,4505.8,11855.55,1718.1,624.64,1338.97,627.27,727.23,998.63,89.08,395.1,193.491
2004-06-21,15.26,97.36,254.79,591.719,290.54,30.8621,96.8,1130.3,2816.56,11600.16,4502.2,11845.59,1717,625,1335.4,624.32,724.89,993.4,89.25,395.25,193.64
2004-06-22,14.31,100.36,254.36,590.3717,292.1041,25.7343,96.48,1134.41,2782.43,11581.27,4468.5,11845.59,1713.5,623.55,1338.77,628.24,725.66,993.82,89.43,395.75,196.04
2004-06-23,13.98,101.36,255.88,590.9801,291.0003,28.8418,95.56,1144.06,2793.63,11580.56,4486.7,11849.77,1724.5,626.14,1350.61,634.92,730.07,995.45,89.42,393.9,197.004
2004-06-24,14.81,103.77,257.27,597.0309,293.9008,31.4916,98.85,1140.65,2822.35,11744.15,4503.2,12163.68,1733.4,631.77,1347.81,633.46,727.78,993.74,88.7,400,189.092
2004-06-25,15.19,100.95,256.21,595.1515,291.7227,28.8397,101.08,1134.43,2818.86,11780.4,4494.1,12185.52,1722.8,630.73,1337.98,634.81,721.68,988.49,88.88,401.5,190.649
2004-06-28,16.07,102.03,257.05,594.9628,283.4072,28.4492,99.85,1133.35,2840.04,11884.06,4518.7,12194.6,1730.6,634.33,1338.66,632.69,722,988.96,88.72,404.25,187.506
2004-06-29,15.47,99.96,256.44,592.6105,280.3381,22.6511,100.81,1136.2,2828.59,11860.81,4512.4,12116.3,1725.4,634.02,1340.61,634.8,723.66,988.06,89.41,394.4,186.674
2004-06-30,14.34,93.91,256.89,594.4663,286.3553,34.8825,101.85,1140.84,2811.08,11858.87,4464.1,12285.75,1727.8,636.61,1346.5,641.22,725.22,992.31,88.8,395.8,190.462
2004-07-01,15.2,99.72,255.52,595.7478,294.2479,38.9872,100.8,1128.94,2806.62,11896.01,4424.7,12285.75,1719.7,634.61,1334.55,634.21,719.09,982.52,88.79,394.8,192.517
2004-07-02,15.08,94.71,255.04,600.8024,293.2093,31.8643,97.75,1125.38,2783.99,11721.49,4407.4,12220.13,1718.3,632.2,1332.77,631.6,716.24,983.11,87.99,397.75,192.56
2004-07-05,15.08,94.71,254.34,599.1928,293.2093,29.6188,97.91,1125.38,2784.92,11541.71,4403.3,12252.11,1714.1,627.71,1332.77,631.6,716.24,983.11,88.23,398.25,192.56
2004-07-06,16.25,91.13,252.81,599.2791,299.933,31.913,98.19,1116.21,2764.89,11475.27,4370.7,12284.08,1707.3,623.71,1326.47,626.99,712.4,979.56,88.12,394.5,193.004
2004-07-07,15.81,95.04,253.65,603.0508,297.9167,28.9464,98.46,1118.33,2764.31,11384.86,4358.4,12320.26,1712,625.71,1328.35,628.88,713.58,983.92,87.65,399.65,193.377
2004-07-08,16.2,94.43,252.64,603.8166,301.0453,32.8868,95.78,1109.11,2776.88,11322.23,4381.1,12119.75,1707.4,623.07,1318.49,623.17,708.63,979.94,87.54,405.35,194.881
2004-07-09,15.78,97.07,253.4,603.9309,298.7294,32.8999,96.51,1112.81,2776.25,11423.53,4393.2,12202.26,1713.5,627.17,1323.41,624.03,711.06,978.69,87.42,406.5,194.204
2004-07-12,14.96,97.53,253.66,605.2429,295.2603,31.8643,96.45,1114.35,2760.12,11582.28,4360,12191.01,1717.8,628.56,1327.57,622.83,712.4,981.86,87.39,406.35,192.529
2004-07-13,14.46,103.84,253.26,600.9395,293.6461,26.7344,97.11,1115.14,2763.2,11608.62,4357.7,12078.33,1715,627.99,1327.9,623.85,713.24,983.99,87.83,400.9,191.425
2004-07-14,13.76,102.19,252.61,602.4618,300.9135,27.7393,95.09,1111.47,2754.77,11356.65,4372.6,11932.83,1711.7,629.17,1326.31,624,712.81,986.6,87.58,403.8,188.998
2004-07-15,14.71,99.63,251.06,601.0099,298.6472,28.7441,94.64,1106.69,2715.64,11409.14,4340.7,11939.41,1701.1,627.1,1320.79,624.21,709.72,986.35,87.99,403.15,187.42
2004-07-16,14.34,99.71,251.41,606.6193,299.767,29.7587,95.6,1101.39,2713.27,11436,4339.2,12059.2,1707,626.88,1319.32,619,708.52,985.76,87.14,406.3,185.85
2004-07-19,15.17,95.32,251.12,606.7914,299.8597,30.7838,97.11,1100.9,2697.69,11436,4321.1,12166.95,1707.4,625.26,1322.01,615.36,707.04,984.16,87.18,406.35,183.401
2004-07-20,14.17,97.18,251.45,604.6399,295.2277,28.9982,95.29,1108.67,2708.16,11258.37,4339.4,12123.63,1707.4,625.42,1327.19,618.81,710.42,986.72,87.83,400,182.522
2004-07-21,16.41,93.71,249.34,596.7806,294.8605,30.7186,97.51,1093.88,2728.91,11433.86,4377.3,12395.11,1693.6,618.37,1311.74,606.51,702.98,973.51,88.56,398.5,180.597
